HEADER_TIME_STAMP,RAWX,group
2014-12-17 11:08:26,0.128418,gt
2014-12-17 11:08:26,0.00293,gt
2014-12-17 11:08:26,0.257324,gt
2014-12-17 11:08:26,1.285645,gt
2014-12-17 11:08:26,2.605957,gt
2014-12-17 11:08:26,2.083496,gt
2014-12-17 11:08:26,2.70166,gt
2014-12-17 11:08:26,4.59082,gt
2014-12-17 11:08:26,2.812012,gt
2014-12-17 11:08:26,2.114746,gt
2014-12-17 11:08:26,2.152832,gt
2014-12-17 11:08:26,1.970215,gt
2014-12-17 11:08:26,1.43457,gt
2014-12-17 11:08:26,1.553223,gt
2014-12-17 11:08:26,2.116211,gt
2014-12-17 11:08:26,3.993652,gt
2014-12-17 11:08:26,3.630859,gt
2014-12-17 11:08:26,2.426758,gt
2014-12-17 11:08:26,1.641602,gt
2014-12-17 11:08:26,0.916016,gt
2014-12-17 11:08:26,0.262695,gt
2014-12-17 11:08:26,-0.227539,gt
2014-12-17 11:08:26,-0.88916,gt
2014-12-17 11:08:26,-1.356445,gt
2014-12-17 11:08:26,-1.614258,gt
2014-12-17 11:08:26,-1.300293,gt
2014-12-17 11:08:27,-0.654297,gt
2014-12-17 11:08:27,-0.430664,gt
2014-12-17 11:08:27,-0.473145,gt
2014-12-17 11:08:27,-0.331055,gt
2014-12-17 11:08:27,-0.020996,gt
2014-12-17 11:08:27,0.133789,gt
2014-12-17 11:08:27,0.113281,gt
2014-12-17 11:08:27,0.07959,gt
2014-12-17 11:08:27,0.051758,gt
2014-12-17 11:08:27,0.082031,gt
2014-12-17 11:08:27,0.799316,gt
2014-12-17 11:08:27,0.850098,gt
2014-12-17 11:08:27,0.767578,gt
2014-12-17 11:08:27,1.700195,gt
2014-12-17 11:08:27,2.90918,gt
2014-12-17 11:08:27,4.979492,gt
2014-12-17 11:08:27,5.125488,gt
2014-12-17 11:08:27,4.051758,gt
2014-12-17 11:08:27,4.313965,gt
2014-12-17 11:08:27,4.14502,gt
2014-12-17 11:08:27,2.573242,gt
2014-12-17 11:08:27,1.905762,gt
2014-12-17 11:08:27,1.663574,gt
2014-12-17 11:08:27,1.166504,gt
2014-12-17 11:08:27,1.169922,gt
2014-12-17 11:08:27,0.484375,gt
2014-12-17 11:08:27,-0.414551,gt
2014-12-17 11:08:27,-1.05127,gt
2014-12-17 11:08:27,-1.319336,gt
2014-12-17 11:08:27,-1.70459,gt
2014-12-17 11:08:27,-1.612305,gt
2014-12-17 11:08:27,-1.095215,gt
2014-12-17 11:08:27,-0.976563,gt
2014-12-17 11:08:27,-0.786621,gt
2014-12-17 11:08:27,-0.457031,gt
2014-12-17 11:08:27,-0.035645,gt
2014-12-17 11:08:27,0.273926,gt
2014-12-17 11:08:27,0.151367,gt
2014-12-17 11:08:27,0.282715,gt
2014-12-17 11:08:27,0.265625,gt
2014-12-17 11:08:27,-0.02832,gt
2014-12-17 11:08:27,0.075195,gt
2014-12-17 11:08:27,0.797363,gt
2014-12-17 11:08:27,2.06543,gt
2014-12-17 11:08:27,2.466309,gt
2014-12-17 11:08:27,1.691895,gt
2014-12-17 11:08:27,2.72998,gt
2014-12-17 11:08:27,4.546875,gt
2014-12-17 11:08:27,2.833496,gt
2014-12-17 11:08:27,2.321777,gt
2014-12-17 11:08:27,1.92627,gt
2014-12-17 11:08:27,1.339355,gt
2014-12-17 11:08:27,1.167969,gt
2014-12-17 11:08:27,1.671875,gt
2014-12-17 11:08:27,3.026855,gt
2014-12-17 11:08:27,3.803223,gt
2014-12-17 11:08:27,2.658691,gt
2014-12-17 11:08:27,1.844727,gt
2014-12-17 11:08:27,1.389648,gt
2014-12-17 11:08:27,0.703613,gt
2014-12-17 11:08:27,-0.163574,gt
2014-12-17 11:08:27,-1.119629,gt
2014-12-17 11:08:27,-1.707031,gt
2014-12-17 11:08:27,-1.640625,gt
2014-12-17 11:08:27,-1.318359,gt
2014-12-17 11:08:27,-0.746582,gt
2014-12-17 11:08:27,-0.443848,gt
2014-12-17 11:08:27,-0.495605,gt
2014-12-17 11:08:27,-0.333496,gt
2014-12-17 11:08:27,0.048828,gt
2014-12-17 11:08:27,0.342285,gt
2014-12-17 11:08:27,0.411133,gt
2014-12-17 11:08:27,0.252441,gt
2014-12-17 11:08:27,0.189941,gt
2014-12-17 11:08:27,0.157227,gt
2014-12-17 11:08:27,0.249023,gt
2014-12-17 11:08:27,1.077148,gt
2014-12-17 11:08:27,1.323242,gt
2014-12-17 11:08:27,0.727539,gt
2014-12-17 11:08:27,1.791504,gt
2014-12-17 11:08:27,3.571777,gt
2014-12-17 11:08:27,5.878906,gt
2014-12-17 11:08:27,5.508301,gt
2014-12-17 11:08:27,5.150391,gt
2014-12-17 11:08:27,3.767578,gt
2014-12-17 11:08:27,2.197266,gt
2014-12-17 11:08:27,1.884766,gt
2014-12-17 11:08:27,2.09668,gt
2014-12-17 11:08:27,1.545898,gt
2014-12-17 11:08:27,0.606445,gt
2014-12-17 11:08:27,0.891113,gt
2014-12-17 11:08:27,-0.385254,gt
2014-12-17 11:08:27,-0.913574,gt
2014-12-17 11:08:27,-1.398438,gt
2014-12-17 11:08:27,-1.821777,gt
2014-12-17 11:08:27,-1.791992,gt
2014-12-17 11:08:27,-1.203613,gt
2014-12-17 11:08:27,-0.89209,gt
2014-12-17 11:08:27,-0.833008,gt
2014-12-17 11:08:27,-0.743164,gt
2014-12-17 11:08:28,-0.162598,gt
2014-12-17 11:08:28,0.091309,gt
2014-12-17 11:08:28,0.33252,gt
2014-12-17 11:08:28,0.667969,gt
2014-12-17 11:08:28,0.458008,gt
2014-12-17 11:08:28,0.152832,gt
2014-12-17 11:08:28,0.328125,gt
2014-12-17 11:08:28,1.144531,gt
2014-12-17 11:08:28,2.049316,gt
2014-12-17 11:08:28,2.390137,gt
2014-12-17 11:08:28,1.800293,gt
2014-12-17 11:08:28,2.58252,gt
2014-12-17 11:08:28,4.180664,gt
2014-12-17 11:08:28,2.611328,gt
2014-12-17 11:08:28,2.224609,gt
2014-12-17 11:08:28,1.861328,gt
2014-12-17 11:08:28,1.574219,gt
2014-12-17 11:08:28,1.685547,gt
2014-12-17 11:08:28,2.173828,gt
2014-12-17 11:08:28,3.28125,gt
2014-12-17 11:08:28,3.174805,gt
2014-12-17 11:08:28,2.509766,gt
2014-12-17 11:08:28,1.775391,gt
2014-12-17 11:08:28,1.383789,gt
2014-12-17 11:08:28,0.595703,gt
2014-12-17 11:08:28,-0.390625,gt
2014-12-17 11:08:28,-1.150391,gt
2014-12-17 11:08:28,-1.605957,gt
2014-12-17 11:08:28,-1.702637,gt
2014-12-17 11:08:28,-1.445313,gt
2014-12-17 11:08:28,-0.714355,gt
2014-12-17 11:08:28,-0.316895,gt
2014-12-17 11:08:28,-0.217773,gt
2014-12-17 11:08:28,-0.075684,gt
2014-12-17 11:08:28,0.09668,gt
2014-12-17 11:08:28,0.203613,gt
2014-12-17 11:08:28,0.28418,gt
2014-12-17 11:08:28,0.258301,gt
2014-12-17 11:08:28,0.177734,gt
2014-12-17 11:08:28,0.092285,gt
2014-12-17 11:08:28,0.370605,gt
2014-12-17 11:08:28,1.14209,gt
2014-12-17 11:08:28,0.888672,gt
2014-12-17 11:08:28,1.039063,gt
2014-12-17 11:08:28,2.057617,gt
2014-12-17 11:08:28,4.249023,gt
2014-12-17 11:08:28,5.812012,gt
2014-12-17 11:08:28,4.691895,gt
2014-12-17 11:08:28,4.678223,gt
2014-12-17 11:08:28,3.622559,gt
2014-12-17 11:08:28,2.186035,gt
2014-12-17 11:08:28,2.130859,gt
2014-12-17 11:08:28,2.019043,gt
2014-12-17 11:08:28,1.593262,gt
2014-12-17 11:08:28,0.761719,gt
2014-12-17 11:08:28,0.789551,gt
2014-12-17 11:08:28,-0.625977,gt
2014-12-17 11:08:28,-1.009277,gt
2014-12-17 11:08:28,-1.098145,gt
2014-12-17 11:08:28,-1.435547,gt
2014-12-17 11:08:28,-1.680176,gt
2014-12-17 11:08:28,-1.338379,gt
2014-12-17 11:08:28,-1.123047,gt
2014-12-17 11:08:28,-0.894531,gt
2014-12-17 11:08:28,-0.532227,gt
2014-12-17 11:08:28,-0.095703,gt
2014-12-17 11:08:28,0.441895,gt
2014-12-17 11:08:28,0.305176,gt
2014-12-17 11:08:28,0.230957,gt
2014-12-17 11:08:28,0.351074,gt
2014-12-17 11:08:28,0.154297,gt
2014-12-17 11:08:28,0.275391,gt
2014-12-17 11:08:28,0.785156,gt
2014-12-17 11:08:28,2.036621,gt
2014-12-17 11:08:28,2.23291,gt
2014-12-17 11:08:28,1.691895,gt
2014-12-17 11:08:28,2.617676,gt
2014-12-17 11:08:28,3.654297,gt
2014-12-17 11:08:28,2.40918,gt
2014-12-17 11:08:28,2.120605,gt
2014-12-17 11:08:28,1.996094,gt
2014-12-17 11:08:28,1.662109,gt
2014-12-17 11:08:28,1.297852,gt
2014-12-17 11:08:28,1.274902,gt
2014-12-17 11:08:28,2.630859,gt
2014-12-17 11:08:28,4.086914,gt
2014-12-17 11:08:28,3.404785,gt
2014-12-17 11:08:28,2.316406,gt
2014-12-17 11:08:28,1.599609,gt
2014-12-17 11:08:28,1.041016,gt
2014-12-17 11:08:28,0.344238,gt
2014-12-17 11:08:28,-0.162109,gt
2014-12-17 11:08:28,-0.87793,gt
2014-12-17 11:08:28,-1.406738,gt
2014-12-17 11:08:28,-1.577148,gt
2014-12-17 11:08:28,-1.163574,gt
2014-12-17 11:08:28,-0.509766,gt
2014-12-17 11:08:28,-0.205566,gt
2014-12-17 11:08:28,-0.291504,gt
2014-12-17 11:08:28,-0.259766,gt
2014-12-17 11:08:29,-0.074219,gt
2014-12-17 11:08:29,-0.013672,gt
2014-12-17 11:08:29,0.022949,gt
2014-12-17 11:08:29,0.057129,gt
2014-12-17 11:08:29,0.123047,gt
2014-12-17 11:08:29,0.070313,gt
2014-12-17 11:08:29,0.59668,gt
2014-12-17 11:08:29,0.919922,gt
2014-12-17 11:08:29,0.588379,gt
2014-12-17 11:08:29,1.29834,gt
2014-12-17 11:08:29,2.239258,gt
2014-12-17 11:08:29,3.603027,gt
2014-12-17 11:08:29,4.961914,gt
2014-12-17 11:08:29,4.032227,gt
2014-12-17 11:08:29,3.541992,gt
2014-12-17 11:08:29,3.918457,gt
2014-12-17 11:08:29,3.430664,gt
2014-12-17 11:08:29,2.280762,gt
2014-12-17 11:08:29,2.072266,gt
2014-12-17 11:08:29,1.761719,gt
2014-12-17 11:08:29,1.32959,gt
2014-12-17 11:08:29,0.854004,gt
2014-12-17 11:08:29,0.552246,gt
2014-12-17 11:08:29,-0.584473,gt
2014-12-17 11:08:29,-1.165527,gt
2014-12-17 11:08:29,-1.477051,gt
2014-12-17 11:08:29,-1.395508,gt
2014-12-17 11:08:29,-1.484375,gt
2014-12-17 11:08:29,-1.047852,gt
2014-12-17 11:08:29,-0.769043,gt
2014-12-17 11:08:29,-0.523438,gt
2014-12-17 11:08:29,-0.253906,gt
2014-12-17 11:08:29,0.046387,gt
2014-12-17 11:08:29,0.319824,gt
2014-12-17 11:08:29,-0.10791,gt
2014-12-17 11:08:29,0.274902,gt
2014-12-17 11:08:29,0.202637,gt
2014-12-17 11:08:29,-0.021973,gt
2014-12-17 11:08:29,0.368652,gt
2014-12-17 11:08:29,1.849609,gt
2014-12-17 11:08:29,1.94043,gt
2014-12-17 11:08:29,2.324707,gt
2014-12-17 11:08:29,4.408691,gt
2014-12-17 11:08:29,3.591797,gt
2014-12-17 11:08:29,2.553223,gt
2014-12-17 11:08:29,1.995605,gt
2014-12-17 11:08:29,1.745117,gt
2014-12-17 11:08:29,1.812012,gt
2014-12-17 11:08:29,1.505859,gt
2014-12-17 11:08:29,1.726563,gt
2014-12-17 11:08:29,2.336914,gt
2014-12-17 11:08:29,2.928223,gt
2014-12-17 11:08:29,2.707031,gt
2014-12-17 11:08:29,2.065918,gt
2014-12-17 11:08:29,1.660645,gt
2014-12-17 11:08:29,1.152344,gt
2014-12-17 11:08:29,0.476074,gt
2014-12-17 11:08:29,-0.44043,gt
2014-12-17 11:08:29,-1.299805,gt
2014-12-17 11:08:29,-1.776855,gt
2014-12-17 11:08:29,-1.504883,gt
2014-12-17 11:08:29,-0.829102,gt
2014-12-17 11:08:29,-0.050781,gt
2014-12-17 11:08:29,0.18457,gt
2014-12-17 11:08:29,0.114258,gt
2014-12-17 11:08:29,0.092285,gt
2014-12-17 11:08:29,0.14209,gt
2014-12-17 11:08:29,0.206543,gt
2014-12-17 11:08:29,0.200195,gt
2014-12-17 11:08:29,0.122559,gt
2014-12-17 11:08:29,-0.040527,gt
2014-12-17 11:08:29,0.038574,gt
2014-12-17 11:08:29,0.004395,gt
2014-12-17 11:08:29,-0.047363,gt
2014-12-17 11:08:29,0.580566,gt
2014-12-17 11:08:29,0.99707,gt
2014-12-17 11:08:29,0.610352,gt
2014-12-17 11:08:29,1.166992,gt
2014-12-17 11:08:29,2.504395,gt
2014-12-17 11:08:29,4.891602,gt
2014-12-17 11:08:29,6.266602,gt
2014-12-17 11:08:29,4.658203,gt
2014-12-17 11:08:29,4.002441,gt
2014-12-17 11:08:29,2.313477,gt
2014-12-17 11:08:29,1.399902,gt
2014-12-17 11:08:29,1.751953,gt
2014-12-17 11:08:29,2.069336,gt
2014-12-17 11:08:29,1.365234,gt
2014-12-17 11:08:29,1.452637,gt
2014-12-17 11:08:29,0.008789,gt
2014-12-17 11:08:29,-0.943848,gt
2014-12-17 11:08:29,-1.431641,gt
2014-12-17 11:08:29,-1.589844,gt
2014-12-17 11:08:29,-1.799316,gt
2014-12-17 11:08:29,-1.414551,gt
2014-12-17 11:08:29,-0.9375,gt
2014-12-17 11:08:29,-0.627441,gt
2014-12-17 11:08:29,-0.364746,gt
2014-12-17 11:08:29,0.090332,gt
2014-12-17 11:08:29,0.157715,gt
2014-12-17 11:08:30,0.311035,gt
2014-12-17 11:08:20,-0.417807181880888,extrap
2014-12-17 11:08:20,-0.0902098496848968,extrap
2014-12-17 11:08:20,0.576138369143667,extrap
2014-12-17 11:08:20,1.23716778474912,extrap
2014-12-17 11:08:20,1.57003724823239,extrap
2014-12-17 11:08:20,1.57129855727497,extrap
2014-12-17 11:08:20,1.48338517204066,extrap
2014-12-17 11:08:20,1.55313250750047,extrap
2014-12-17 11:08:20,1.8785136687173,extrap
2014-12-17 11:08:20,2.30515520450248,extrap
2014-12-17 11:08:20,2.65423820607935,extrap
2014-12-17 11:08:20,2.7730835030675,extrap
2014-12-17 11:08:20,2.6504031983914,extrap
2014-12-17 11:08:20,2.32248637946829,extrap
2014-12-17 11:08:20,1.82852707682122,extrap
2014-12-17 11:08:20,1.25023234709191,extrap
2014-12-17 11:08:20,0.702057802080575,extrap
2014-12-17 11:08:20,0.298235456782917,extrap
2014-12-17 11:08:20,0.070534655143682,extrap
2014-12-17 11:08:20,-0.0890543110474511,extrap
2014-12-17 11:08:20,-0.302080775830684,extrap
2014-12-17 11:08:20,-0.650625426060512,extrap
2014-12-17 11:08:20,-1.00329641243232,extrap
2014-12-17 11:08:20,-1.15686010886919,extrap
2014-12-17 11:08:20,-0.925938093454756,extrap
2014-12-17 11:08:20,-0.393123555980052,extrap
2014-12-17 11:08:20,0.152707824628902,extrap
2014-12-17 11:08:20,0.419788330803397,extrap
2014-12-17 11:08:20,0.303127523822739,extrap
2014-12-17 11:08:20,0.0143333805734635,extrap
2014-12-17 11:08:20,-0.204318979738893,extrap
2014-12-17 11:08:20,-0.161771567775051,extrap
2014-12-17 11:08:20,0.0559973517671261,extrap
2014-12-17 11:08:20,0.269769578777599,extrap
2014-12-17 11:08:20,0.314758569570479,extrap
2014-12-17 11:08:20,0.243186346416144,extrap
2014-12-17 11:08:20,0.274336939501842,extrap
2014-12-17 11:08:20,0.629574509058887,extrap
2014-12-17 11:08:20,1.35866383033311,extrap
2014-12-17 11:08:20,2.2203858586591,extrap
2014-12-17 11:08:20,3.11766574006206,extrap
2014-12-17 11:08:20,3.7670203094208,extrap
2014-12-17 11:08:20,3.83625616343459,extrap
2014-12-17 11:08:20,3.36877213966971,extrap
2014-12-17 11:08:20,2.78357099694805,extrap
2014-12-17 11:08:20,2.36341379763759,extrap
2014-12-17 11:08:20,1.88556108098349,extrap
2014-12-17 11:08:20,1.36950752094826,extrap
2014-12-17 11:08:20,0.860174825219072,extrap
2014-12-17 11:08:20,0.445585011330476,extrap
2014-12-17 11:08:20,0.217934986111885,extrap
2014-12-17 11:08:20,0.223850887640008,extrap
2014-12-17 11:08:20,0.263464075744366,extrap
2014-12-17 11:08:20,0.0539450815965671,extrap
2014-12-17 11:08:20,-0.655336252641108,extrap
2014-12-17 11:08:20,-1.63224064478995,extrap
2014-12-17 11:08:20,-2.27297328997494,extrap
2014-12-17 11:08:20,-1.97089425071498,extrap
2014-12-17 11:08:20,-0.639089885454332,extrap
2014-12-17 11:08:20,0.92833029885003,extrap
2014-12-17 11:08:20,1.85190982506272,extrap
2014-12-17 11:08:20,1.46596954695379,extrap
2014-12-17 11:08:20,0.261163582315417,extrap
2014-12-17 11:08:20,-0.882695415570969,extrap
2014-12-17 11:08:20,-1.13639527389845,extrap
2014-12-17 11:08:20,-0.43370662837258,extrap
2014-12-17 11:08:20,0.704372765162406,extrap
2014-12-17 11:08:20,1.74465765776479,extrap
2014-12-17 11:08:20,2.37975708247192,extrap
2014-12-17 11:08:20,2.68501459104125,extrap
2014-12-17 11:08:20,2.77284711708361,extrap
2014-12-17 11:08:20,2.7469137696834,extrap
2014-12-17 11:08:20,2.66350555320887,extrap
2014-12-17 11:08:20,2.56297227009961,extrap
2014-12-17 11:08:20,2.4841881401269,extrap
2014-12-17 11:08:20,2.44412842215835,extrap
2014-12-17 11:08:20,2.44291072310391,extrap
2014-12-17 11:08:20,2.47988221188406,extrap
2014-12-17 11:08:20,2.52833122455691,extrap
2014-12-17 11:08:20,2.51737485082932,extrap
2014-12-17 11:08:20,2.37185155540097,extrap
2014-12-17 11:08:20,2.03500761808783,extrap
2014-12-17 11:08:20,1.54965819650404,extrap
2014-12-17 11:08:20,0.992129570363071,extrap
2014-12-17 11:08:20,0.437751352234741,extrap
2014-12-17 11:08:20,-0.053439130643923,extrap
2014-12-17 11:08:20,-0.433177173384133,extrap
2014-12-17 11:08:20,-0.654002817303366,extrap
2014-12-17 11:08:20,-0.707293139065601,extrap
2014-12-17 11:08:20,-0.650260020875119,extrap
2014-12-17 11:08:20,-0.546497394816889,extrap
2014-12-17 11:08:20,-0.450480547975316,extrap
2014-12-17 11:08:20,-0.367381825311582,extrap
2014-12-17 11:08:20,-0.285781222129322,extrap
2014-12-17 11:08:20,-0.194949388851986,extrap
2014-12-17 11:08:20,-0.0946780793092831,extrap
2014-12-17 11:08:20,0.00714188805077171,extrap
2014-12-17 11:08:20,0.102804565966037,extrap
2014-12-17 11:08:20,0.215025557089914,extrap
2014-12-17 11:08:20,0.418086771085844,extrap
2014-12-17 11:08:21,0.791265061362988,extrap
2014-12-17 11:08:21,1.3832289478501,extrap
2014-12-17 11:08:21,2.07708480218936,extrap
2014-12-17 11:08:21,2.70021703260485,extrap
2014-12-17 11:08:21,3.36690544163232,extrap
2014-12-17 11:08:21,3.83765483020068,extrap
2014-12-17 11:08:21,3.77436121794975,extrap
2014-12-17 11:08:21,3.23089597755665,extrap
2014-12-17 11:08:21,2.65311802461606,extrap
2014-12-17 11:08:21,2.33034684242132,extrap
2014-12-17 11:08:21,1.9848907040633,extrap
2014-12-17 11:08:21,1.63889752054481,extrap
2014-12-17 11:08:21,1.30668854466979,extrap
2014-12-17 11:08:21,0.99994395513388,extrap
2014-12-17 11:08:21,0.72677213641445,extrap
2014-12-17 11:08:21,0.441519235126085,extrap
2014-12-17 11:08:21,0.0571706403721971,extrap
2014-12-17 11:08:21,-0.512449378506032,extrap
2014-12-17 11:08:21,-1.20628437418251,extrap
2014-12-17 11:08:21,-1.71371074339053,extrap
2014-12-17 11:08:21,-1.69993068895691,extrap
2014-12-17 11:08:21,-0.942190487382502,extrap
2014-12-17 11:08:21,0.176255163609245,extrap
2014-12-17 11:08:21,1.06820626024781,extrap
2014-12-17 11:08:21,1.18714732408549,extrap
2014-12-17 11:08:21,0.597611575663777,extrap
2014-12-17 11:08:21,-0.165487167788595,extrap
2014-12-17 11:08:21,-0.55875517456932,extrap
2014-12-17 11:08:21,-0.318840555507254,extrap
2014-12-17 11:08:21,0.342921270798097,extrap
2014-12-17 11:08:21,1.16921454438479,extrap
2014-12-17 11:08:21,1.9281846196108,extrap
2014-12-17 11:08:21,2.52569740942889,extrap
2014-12-17 11:08:21,3.18446644256865,extrap
2014-12-17 11:08:21,3.53991554196183,extrap
2014-12-17 11:08:21,3.24612349072313,extrap
2014-12-17 11:08:21,2.74182029615415,extrap
2014-12-17 11:08:21,2.47075083439322,extrap
2014-12-17 11:08:21,2.23689328445899,extrap
2014-12-17 11:08:21,2.12395605506379,extrap
2014-12-17 11:08:21,2.21540246863902,extrap
2014-12-17 11:08:21,2.55050040486767,extrap
2014-12-17 11:08:21,3.10366715776394,extrap
2014-12-17 11:08:21,3.22549706313688,extrap
2014-12-17 11:08:21,2.71969645243235,extrap
2014-12-17 11:08:21,1.94233179889765,extrap
2014-12-17 11:08:21,1.06218458218159,extrap
2014-12-17 11:08:21,0.405668986140803,extrap
2014-12-17 11:08:21,0.114567321961234,extrap
2014-12-17 11:08:21,0.0177000742154997,extrap
2014-12-17 11:08:21,-0.0864271585245775,extrap
2014-12-17 11:08:21,-0.3535123624278,extrap
2014-12-17 11:08:21,-0.691538211131479,extrap
2014-12-17 11:08:21,-0.925115763892279,extrap
2014-12-17 11:08:21,-0.891494746962979,extrap
2014-12-17 11:08:21,-0.617991659204695,extrap
2014-12-17 11:08:21,-0.278244120630182,extrap
2014-12-17 11:08:21,-0.0483312561346645,extrap
2014-12-17 11:08:21,-0.00196838096402679,extrap
2014-12-17 11:08:21,-0.03934700258674,extrap
2014-12-17 11:08:21,-0.0438489325255783,extrap
2014-12-17 11:08:21,0.0774735675478584,extrap
2014-12-17 11:08:21,0.289533477713558,extrap
2014-12-17 11:08:21,0.514156999620675,extrap
2014-12-17 11:08:21,0.679538032527908,extrap
2014-12-17 11:08:21,0.809908766085476,extrap
2014-12-17 11:08:21,1.00341172441896,extrap
2014-12-17 11:08:21,1.35900286762309,extrap
2014-12-17 11:08:21,1.89146988151281,extrap
2014-12-17 11:08:21,2.47293030248372,extrap
2014-12-17 11:08:21,3.18116500020531,extrap
2014-12-17 11:08:21,3.74674307444694,extrap
2014-12-17 11:08:21,3.80594396649103,extrap
2014-12-17 11:08:21,3.35932770481778,extrap
2014-12-17 11:08:21,2.77172357684531,extrap
2014-12-17 11:08:21,2.2947052460453,extrap
2014-12-17 11:08:21,1.76401017767537,extrap
2014-12-17 11:08:21,1.25654668531432,extrap
2014-12-17 11:08:21,0.816217566982672,extrap
2014-12-17 11:08:21,0.430979340743915,extrap
2014-12-17 11:08:21,0.0833693170942222,extrap
2014-12-17 11:08:21,-0.24472083428989,extrap
2014-12-17 11:08:21,-0.574891750204312,extrap
2014-12-17 11:08:21,-0.929919445848235,extrap
2014-12-17 11:08:21,-1.32371044756487,extrap
2014-12-17 11:08:21,-1.63743416254177,extrap
2014-12-17 11:08:21,-1.65007357249737,extrap
2014-12-17 11:08:21,-1.14122408924943,extrap
2014-12-17 11:08:21,-0.141280250965552,extrap
2014-12-17 11:08:21,0.894088602297503,extrap
2014-12-17 11:08:21,1.46810080699201,extrap
2014-12-17 11:08:21,1.20703220490046,extrap
2014-12-17 11:08:21,0.402840280395295,extrap
2014-12-17 11:08:21,-0.428489825812429,extrap
2014-12-17 11:08:21,-0.79786251389378,extrap
2014-12-17 11:08:21,-0.621047335381498,extrap
2014-12-17 11:08:21,-0.125475926664117,extrap
2014-12-17 11:08:21,0.454507442041013,extrap
2014-12-17 11:08:21,0.969987005135141,extrap
2014-12-17 11:08:21,1.41685331059661,extrap
2014-12-17 11:08:22,1.8050234953197,extrap
2014-12-17 11:08:22,2.14213708454944,extrap
2014-12-17 11:08:22,2.42351387766748,extrap
2014-12-17 11:08:22,2.64032731982546,extrap
2014-12-17 11:08:22,2.78310295607519,extrap
2014-12-17 11:08:22,2.83271787219189,extrap
2014-12-17 11:08:22,2.76262137812566,extrap
2014-12-17 11:08:22,2.5464411031498,extrap
2014-12-17 11:08:22,2.18639095324962,extrap
2014-12-17 11:08:22,1.73314336289083,extrap
2014-12-17 11:08:22,1.24206506837681,extrap
2014-12-17 11:08:22,0.762723906262781,extrap
2014-12-17 11:08:22,0.313321147504493,extrap
2014-12-17 11:08:22,-0.0985080475857145,extrap
2014-12-17 11:08:22,-0.462857629844347,extrap
2014-12-17 11:08:22,-0.73618935735985,extrap
2014-12-17 11:08:22,-0.849041727791081,extrap
2014-12-17 11:08:22,-0.732464762223299,extrap
2014-12-17 11:08:22,-0.408654904448164,extrap
2014-12-17 11:08:22,-0.0543071175370587,extrap
2014-12-17 11:08:22,0.138918216013719,extrap
2014-12-17 11:08:22,0.0292401103409664,extrap
2014-12-17 11:08:22,-0.255341668844912,extrap
2014-12-17 11:08:22,-0.496035683608414,extrap
2014-12-17 11:08:22,-0.488213317648795,extrap
2014-12-17 11:08:22,-0.240183255793244,extrap
2014-12-17 11:08:22,0.0758283177120589,extrap
2014-12-17 11:08:22,0.285010822401869,extrap
2014-12-17 11:08:22,0.33882063881444,extrap
2014-12-17 11:08:22,0.4027440340128,extrap
2014-12-17 11:08:22,0.662999169684233,extrap
2014-12-17 11:08:22,1.25461218981508,extrap
2014-12-17 11:08:22,2.03570881742889,extrap
2014-12-17 11:08:22,2.77122055641748,extrap
2014-12-17 11:08:22,3.60677867670691,extrap
2014-12-17 11:08:22,4.03793353553589,extrap
2014-12-17 11:08:22,3.61017365349648,extrap
2014-12-17 11:08:22,2.87653017057157,extrap
2014-12-17 11:08:22,2.38707215267573,extrap
2014-12-17 11:08:22,1.84344756342804,extrap
2014-12-17 11:08:22,1.33120161895874,extrap
2014-12-17 11:08:22,0.92416063597806,extrap
2014-12-17 11:08:22,0.632711431236127,extrap
2014-12-17 11:08:22,0.445890972567229,extrap
2014-12-17 11:08:22,0.347376546904164,extrap
2014-12-17 11:08:22,0.240890933426941,extrap
2014-12-17 11:08:22,-0.0313914548405251,extrap
2014-12-17 11:08:22,-0.625877394115419,extrap
2014-12-17 11:08:22,-1.46671198932991,extrap
