HEADER_TIME_STAMP,RAWX,group
2014-12-17 11:08:22,-2.08434322342868,extrap
2014-12-17 11:08:22,-1.97108381058879,extrap
2014-12-17 11:08:22,-0.788594440249387,extrap
2014-12-17 11:08:22,0.885451746498412,extrap
2014-12-17 11:08:22,2.16508642847731,extrap
2014-12-17 11:08:22,2.226337901605,extrap
2014-12-17 11:08:22,1.17643574376995,extrap
2014-12-17 11:08:22,-0.160513899363026,extrap
2014-12-17 11:08:22,-0.947626613117859,extrap
2014-12-17 11:08:22,-0.786348008763959,extrap
2014-12-17 11:08:22,-0.0211665310271398,extrap
2014-12-17 11:08:22,0.931448911907545,extrap
2014-12-17 11:08:22,1.70904725180278,extrap
2014-12-17 11:08:22,2.24136286832471,extrap
2014-12-17 11:08:22,2.55647386981231,extrap
2014-12-17 11:08:22,2.68441394259701,extrap
2014-12-17 11:08:22,2.68368605243189,extrap
2014-12-17 11:08:22,2.63467978139895,extrap
2014-12-17 11:08:22,2.61790146605963,extrap
2014-12-17 11:08:22,2.67931329034452,extrap
2014-12-17 11:08:22,2.80632307836659,extrap
2014-12-17 11:08:22,3.2368015397104,extrap
2014-12-17 11:08:22,3.68629349274223,extrap
2014-12-17 11:08:22,3.72542215164411,extrap
2014-12-17 11:08:22,3.24612654390326,extrap
2014-12-17 11:08:22,2.46165151815449,extrap
2014-12-17 11:08:22,1.55425719394664,extrap
2014-12-17 11:08:22,0.595754569826762,extrap
2014-12-17 11:08:22,-0.147350396165187,extrap
2014-12-17 11:08:22,-0.537304947843574,extrap
2014-12-17 11:08:22,-0.654600539254632,extrap
2014-12-17 11:08:22,-0.600868737362219,extrap
2014-12-17 11:08:22,-0.472116917934147,extrap
2014-12-17 11:08:22,-0.333930899243498,extrap
2014-12-17 11:08:22,-0.241657752776201,extrap
2014-12-17 11:08:22,-0.246287392500856,extrap
2014-12-17 11:08:22,-0.333724332078591,extrap
2014-12-17 11:08:22,-0.439767700558062,extrap
2014-12-17 11:08:22,-0.499267671946271,extrap
2014-12-17 11:08:22,-0.473389088051205,extrap
2014-12-17 11:08:22,-0.367910324536126,extrap
2014-12-17 11:08:22,-0.192930267449869,extrap
2014-12-17 11:08:22,0.0461406071132044,extrap
2014-12-17 11:08:22,0.36924761418749,extrap
2014-12-17 11:08:22,0.804869274618926,extrap
2014-12-17 11:08:22,1.37628791904254,extrap
2014-12-17 11:08:22,2.02894074676124,extrap
2014-12-17 11:08:22,2.64834037269408,extrap
2014-12-17 11:08:22,3.41486455923932,extrap
2014-12-17 11:08:22,4.01079595893984,extrap
2014-12-17 11:08:22,3.98248390224141,extrap
2014-12-17 11:08:23,3.32384823411624,extrap
2014-12-17 11:08:23,2.47636539568443,extrap
2014-12-17 11:08:23,1.76471442901084,extrap
2014-12-17 11:08:23,1.08546323647975,extrap
2014-12-17 11:08:23,0.603600474595969,extrap
2014-12-17 11:08:23,0.335974877419625,extrap
2014-12-17 11:08:23,0.185391049982078,extrap
2014-12-17 11:08:23,0.0520863739144938,extrap
2014-12-17 11:08:23,-0.135323716805798,extrap
2014-12-17 11:08:23,-0.400118234907958,extrap
2014-12-17 11:08:23,-0.76091608489438,extrap
2014-12-17 11:08:23,-1.20233079436314,extrap
2014-12-17 11:08:23,-1.52503894912556,extrap
2014-12-17 11:08:23,-1.46780294012392,extrap
2014-12-17 11:08:23,-0.798844196415868,extrap
2014-12-17 11:08:23,0.272207088019715,extrap
2014-12-17 11:08:23,1.19593697465246,extrap
2014-12-17 11:08:23,1.41942836969534,extrap
2014-12-17 11:08:23,0.794954624285816,extrap
2014-12-17 11:08:23,-0.138389399420387,extrap
2014-12-17 11:08:23,-0.774980227664252,extrap
2014-12-17 11:08:23,-0.639215275795802,extrap
2014-12-17 11:08:23,0.0412691175150902,extrap
2014-12-17 11:08:23,0.802169477601744,extrap
2014-12-17 11:08:23,1.20619465489487,extrap
2014-12-17 11:08:23,1.22289832160303,extrap
2014-12-17 11:08:23,1.13502016987649,extrap
2014-12-17 11:08:23,1.23120760816015,extrap
2014-12-17 11:08:23,1.63389735370929,extrap
2014-12-17 11:08:23,2.18378927756228,extrap
2014-12-17 11:08:23,2.6942929563861,extrap
2014-12-17 11:08:23,3.32224804461183,extrap
2014-12-17 11:08:23,3.67236185695314,extrap
2014-12-17 11:08:23,3.37886010687001,extrap
2014-12-17 11:08:23,2.88158016513506,extrap
2014-12-17 11:08:23,2.59942181186466,extrap
2014-12-17 11:08:23,2.20629901045561,extrap
2014-12-17 11:08:23,1.69683028040653,extrap
2014-12-17 11:08:23,1.0939382868838,extrap
2014-12-17 11:08:23,0.468596484505587,extrap
2014-12-17 11:08:23,-0.103615001366808,extrap
2014-12-17 11:08:23,-0.551303183461094,extrap
2014-12-17 11:08:23,-0.825794930293782,extrap
2014-12-17 11:08:23,-0.886063221854302,extrap
2014-12-17 11:08:23,-0.698758224071619,extrap
2014-12-17 11:08:23,-0.34531518503809,extrap
2014-12-17 11:08:23,0.00446997225497514,extrap
2014-12-17 11:08:23,0.179924075768419,extrap
2014-12-17 11:08:23,0.118352305681782,extrap
2014-12-17 11:08:23,-0.0599105332202787,extrap
2014-12-17 11:08:23,-0.216800565918834,extrap
2014-12-17 11:08:23,-0.241081107978881,extrap
2014-12-17 11:08:23,-0.166625214716912,extrap
2014-12-17 11:08:23,-0.0761443969401322,extrap
2014-12-17 11:08:23,-0.0441468376730025,extrap
2014-12-17 11:08:23,-0.021834372752085,extrap
2014-12-17 11:08:23,0.134517396161796,extrap
2014-12-17 11:08:23,0.569405848065957,extrap
2014-12-17 11:08:23,1.29816497332142,extrap
2014-12-17 11:08:23,2.11717517802554,extrap
2014-12-17 11:08:23,2.80160627345973,extrap
2014-12-17 11:08:23,3.56562187535597,extrap
2014-12-17 11:08:23,3.94094607007077,extrap
2014-12-17 11:08:23,3.50064988836818,extrap
2014-12-17 11:08:23,2.83870286735179,extrap
2014-12-17 11:08:23,2.51859604628778,extrap
2014-12-17 11:08:23,2.14629971233589,extrap
2014-12-17 11:08:23,1.73579379721077,extrap
2014-12-17 11:08:23,1.31937347427718,extrap
2014-12-17 11:08:23,0.960379323084429,extrap
2014-12-17 11:08:23,0.725159120447765,extrap
2014-12-17 11:08:23,0.646618423398642,extrap
2014-12-17 11:08:23,0.576785156187079,extrap
2014-12-17 11:08:23,0.306814913764,extrap
2014-12-17 11:08:23,-0.349821578981187,extrap
2014-12-17 11:08:23,-1.24507320401181,extrap
2014-12-17 11:08:23,-1.97333142564377,extrap
2014-12-17 11:08:23,-2.12611772960265,extrap
2014-12-17 11:08:23,-1.58548193590665,extrap
2014-12-17 11:08:23,-0.725936389423659,extrap
2014-12-17 11:08:23,0.0303044363768743,extrap
2014-12-17 11:08:23,0.340945538385102,extrap
2014-12-17 11:08:23,0.295980695601174,extrap
2014-12-17 11:08:23,0.130895757236167,extrap
2014-12-17 11:08:23,0.0680353596671805,extrap
2014-12-17 11:08:23,0.131456394361008,extrap
2014-12-17 11:08:23,0.192565793258421,extrap
2014-12-17 11:08:23,0.120344215179912,extrap
2014-12-17 11:08:23,-0.100091351569286,extrap
2014-12-17 11:08:23,-0.286723644321087,extrap
2014-12-17 11:08:23,-0.238481685293596,extrap
2014-12-17 11:08:23,0.195447883549313,extrap
2014-12-17 11:08:23,0.894030026872554,extrap
2014-12-17 11:08:23,1.64474219556583,extrap
2014-12-17 11:08:23,2.24482913629834,extrap
2014-12-17 11:08:23,2.63871189279654,extrap
2014-12-17 11:08:23,2.88410669220272,extrap
2014-12-17 11:08:23,3.50315830510348,extrap
2014-12-17 11:08:23,3.91963959632296,extrap
2014-12-17 11:08:23,3.5111419763686,extrap
2014-12-17 11:08:24,2.77537060659115,extrap
2014-12-17 11:08:24,2.22490997759039,extrap
2014-12-17 11:08:24,1.51675143687829,extrap
2014-12-17 11:08:24,0.812977417468685,extrap
2014-12-17 11:08:24,0.267004671418454,extrap
2014-12-17 11:08:24,-0.0980181583958031,extrap
2014-12-17 11:08:24,-0.359228110408214,extrap
2014-12-17 11:08:24,-0.595553408074968,extrap
2014-12-17 11:08:24,-0.824881800794048,extrap
2014-12-17 11:08:24,-0.961627207481721,extrap
2014-12-17 11:08:24,-0.910179771924989,extrap
2014-12-17 11:08:24,-0.611537724685683,extrap
2014-12-17 11:08:24,-0.20471443801842,extrap
2014-12-17 11:08:24,0.104636879533722,extrap
2014-12-17 11:08:24,0.126409790408801,extrap
2014-12-17 11:08:24,-0.0957504183928486,extrap
2014-12-17 11:08:24,-0.338289234331273,extrap
2014-12-17 11:08:24,-0.374944261334156,extrap
2014-12-17 11:08:24,-0.128010383044416,extrap
2014-12-17 11:08:24,0.228404235992504,extrap
2014-12-17 11:08:24,0.495799667588122,extrap
2014-12-17 11:08:24,0.528470405023605,extrap
2014-12-17 11:08:24,0.466258074552542,extrap
2014-12-17 11:08:24,0.545101972667891,extrap
2014-12-17 11:08:24,0.983208262811997,extrap
2014-12-17 11:08:24,1.73236456222613,extrap
2014-12-17 11:08:24,2.53927153691852,extrap
2014-12-17 11:08:24,3.38932020570584,extrap
2014-12-17 11:08:24,3.98410017049909,extrap
2014-12-17 11:08:24,3.9473289163802,extrap
2014-12-17 11:08:24,3.31477960517376,extrap
2014-12-17 11:08:24,2.5342938897971,extrap
2014-12-17 11:08:24,1.92232090562925,extrap
2014-12-17 11:08:24,1.31421740591733,extrap
2014-12-17 11:08:24,0.811181684510047,extrap
2014-12-17 11:08:24,0.428769721847126,extrap
2014-12-17 11:08:24,0.116606567127375,extrap
2014-12-17 11:08:24,-0.177065863377564,extrap
2014-12-17 11:08:24,-0.479789379951795,extrap
2014-12-17 11:08:24,-0.778020874332562,extrap
2014-12-17 11:08:24,-1.05426128377851,extrap
2014-12-17 11:08:24,-1.27777226396964,extrap
2014-12-17 11:08:24,-1.3462472562419,extrap
2014-12-17 11:08:24,-1.1332942257786,extrap
2014-12-17 11:08:24,-0.530949680486216,extrap
2014-12-17 11:08:24,0.292737952473685,extrap
2014-12-17 11:08:24,0.957248389789989,extrap
2014-12-17 11:08:24,1.08042991063463,extrap
2014-12-17 11:08:24,0.576757075616289,extrap
2014-12-17 11:08:24,-0.136496652618795,extrap
2014-12-17 11:08:24,-0.593354454975026,extrap
2014-12-17 11:08:24,-0.427297165858497,extrap
2014-12-17 11:08:24,0.19022249799974,extrap
2014-12-17 11:08:24,0.906690811316235,extrap
2014-12-17 11:08:24,1.38862943125348,extrap
2014-12-17 11:08:24,1.5894499449417,extrap
2014-12-17 11:08:24,1.68342345968878,extrap
2014-12-17 11:08:24,1.84928240586385,extrap
2014-12-17 11:08:24,2.1713052380289,extrap
2014-12-17 11:08:24,2.5736550965746,extrap
2014-12-17 11:08:24,3.19439582432427,extrap
2014-12-17 11:08:24,3.74701517292635,extrap
2014-12-17 11:08:24,3.82779250949731,extrap
2014-12-17 11:08:24,3.36777890668768,extrap
2014-12-17 11:08:24,2.63286577784553,extrap
2014-12-17 11:08:24,1.84062794098811,extrap
2014-12-17 11:08:24,1.03358678780224,extrap
2014-12-17 11:08:24,0.452745905378829,extrap
2014-12-17 11:08:24,0.181431540254782,extrap
2014-12-17 11:08:24,0.0356976213465005,extrap
2014-12-17 11:08:24,-0.194291117695095,extrap
2014-12-17 11:08:24,-0.655631847379546,extrap
2014-12-17 11:08:24,-1.15609264062551,extrap
2014-12-17 11:08:24,-1.3892441859007,extrap
2014-12-17 11:08:24,-1.07549358330012,extrap
2014-12-17 11:08:24,-0.338079971672422,extrap
2014-12-17 11:08:24,0.389660499752853,extrap
2014-12-17 11:08:24,0.670192348167037,extrap
2014-12-17 11:08:24,0.358218874005397,extrap
2014-12-17 11:08:24,-0.196194786399721,extrap
2014-12-17 11:08:24,-0.595000527844439,extrap
2014-12-17 11:08:24,-0.523993545333851,extrap
2014-12-17 11:08:24,-0.122482026043038,extrap
2014-12-17 11:08:24,0.317590505483531,extrap
2014-12-17 11:08:24,0.523654832943073,extrap
2014-12-17 11:08:24,0.514782694980316,extrap
2014-12-17 11:08:24,0.534562882410843,extrap
2014-12-17 11:08:24,0.830151144880767,extrap
2014-12-17 11:08:24,1.47777657060666,extrap
2014-12-17 11:08:24,2.26383458738974,extrap
2014-12-17 11:08:24,3.09435228860834,extrap
2014-12-17 11:08:24,3.70391271001304,extrap
2014-12-17 11:08:24,3.78188284601251,extrap
2014-12-17 11:08:24,3.34075786800304,extrap
2014-12-17 11:08:24,2.71617117319884,extrap
2014-12-17 11:08:24,2.15955641826167,extrap
2014-12-17 11:08:24,1.60951313775841,extrap
2014-12-17 11:08:24,1.19307378255733,extrap
2014-12-17 11:08:24,0.953421760993517,extrap
2014-12-17 11:08:24,0.791611448470923,extrap
2014-12-17 11:08:25,0.594929964887168,extrap
2014-12-17 11:08:25,0.268539313006637,extrap
2014-12-17 11:08:25,-0.185712286266166,extrap
2014-12-17 11:08:25,-0.733435684248293,extrap
2014-12-17 11:08:25,-1.3311408162509,extrap
2014-12-17 11:08:25,-1.79951778101114,extrap
2014-12-17 11:08:25,-1.85469705072324,extrap
2014-12-17 11:08:25,-1.21440688008328,extrap
2014-12-17 11:08:25,0.071824217639423,extrap
2014-12-17 11:08:25,1.39201069981732,extrap
2014-12-17 11:08:25,2.07968036999053,extrap
2014-12-17 11:08:25,1.63747156933098,extrap
2014-12-17 11:08:25,0.482750777546638,extrap
2014-12-17 11:08:25,-0.659273907075157,extrap
2014-12-17 11:08:25,-1.1018110083745,extrap
2014-12-17 11:08:25,-0.737806048822724,extrap
2014-12-17 11:08:25,0.0936249305001305,extrap
2014-12-17 11:08:25,1.04330604938102,extrap
2014-12-17 11:08:25,1.87174504867227,extrap
2014-12-17 11:08:25,2.52536982429831,extrap
2014-12-17 11:08:25,3.24884965731571,extrap
2014-12-17 11:08:25,3.80566031623421,extrap
2014-12-17 11:08:25,3.8299568913151,extrap
2014-12-17 11:08:25,3.36805160048533,extrap
2014-12-17 11:08:25,2.87840097223108,extrap
2014-12-17 11:08:25,2.66832947129298,extrap
2014-12-17 11:08:25,2.49604537564019,extrap
2014-12-17 11:08:25,2.41496045208939,extrap
2014-12-17 11:08:25,2.41089209679841,extrap
2014-12-17 11:08:25,2.35508129284876,extrap
2014-12-17 11:08:25,2.10767063813429,extrap
2014-12-17 11:08:25,1.56707473014578,extrap
2014-12-17 11:08:25,0.838723503440471,extrap
2014-12-17 11:08:25,0.0977204330459411,extrap
2014-12-17 11:08:25,-0.486624277789167,extrap
2014-12-17 11:08:25,-0.832477527002471,extrap
2014-12-17 11:08:25,-0.925349637923691,extrap
2014-12-17 11:08:25,-0.753428492241642,extrap
2014-12-17 11:08:25,-0.378024076848388,extrap
2014-12-17 11:08:25,0.0155507623367811,extrap
2014-12-17 11:08:25,0.230002768129137,extrap
2014-12-17 11:08:25,0.120818389011073,extrap
2014-12-17 11:08:25,-0.171009631039758,extrap
2014-12-17 11:08:25,-0.408404621199146,extrap
2014-12-17 11:08:25,-0.3702079115981,extrap
2014-12-17 11:08:25,-0.0745199822142464,extrap
2014-12-17 11:08:25,0.276378830518316,extrap
2014-12-17 11:08:25,0.477390372091499,extrap
2014-12-17 11:08:25,0.471948792251481,extrap
2014-12-17 11:08:25,0.455259186779352,extrap
2014-12-17 11:08:25,0.646914314354115,extrap
2014-12-17 11:08:25,1.20943462101701,extrap
2014-12-17 11:08:25,1.99663329522395,extrap
2014-12-17 11:08:25,2.75842432689973,extrap
2014-12-17 11:08:25,3.65846619223443,extrap
2014-12-17 11:08:25,4.13446079881972,extrap
2014-12-17 11:08:25,3.67301904731038,extrap
2014-12-17 11:08:25,2.85518421274723,extrap
2014-12-17 11:08:25,2.266613660521,extrap
2014-12-17 11:08:25,1.60072369545195,extrap
2014-12-17 11:08:25,0.969008723050624,extrap
2014-12-17 11:08:25,0.466736130055124,extrap
2014-12-17 11:08:25,0.10140047199141,extrap
2014-12-17 11:08:25,-0.149049490983656,extrap
2014-12-17 11:08:25,-0.308472345535751,extrap
2014-12-17 11:08:25,-0.42769854360551,extrap
2014-12-17 11:08:25,-0.578299580275153,extrap
2014-12-17 11:08:25,-0.831074288566734,extrap
2014-12-17 11:08:25,-1.15574948765699,extrap
2014-12-17 11:08:25,-1.35072901973628,extrap
2014-12-17 11:08:25,-1.1978216151474,extrap
2014-12-17 11:08:25,-0.557260796531931,extrap
2014-12-17 11:08:25,0.286546791167281,extrap
2014-12-17 11:08:25,0.906443818008396,extrap
2014-12-17 11:08:25,0.906159053549736,extrap
2014-12-17 11:08:25,0.353169383177864,extrap
2014-12-17 11:08:25,-0.328058568937569,extrap
2014-12-17 11:08:25,-0.706778493301514,extrap
2014-12-17 11:08:25,-0.576851484625598,extrap
2014-12-17 11:08:25,-0.112861329075529,extrap
2014-12-17 11:08:25,0.473729679940605,extrap
2014-12-17 11:08:25,0.999917204372245,extrap
2014-12-17 11:08:25,1.43662754168847,extrap
2014-12-17 11:08:25,1.80659422507085,extrap
2014-12-17 11:08:25,2.13122945782376,extrap
2014-12-17 11:08:25,2.41158846170051,extrap
2014-12-17 11:08:25,2.63305482725367,extrap
2014-12-17 11:08:25,2.78078476184093,extrap
2014-12-17 11:08:25,2.85353885524277,extrap
2014-12-17 11:08:25,2.87313370414523,extrap
2014-12-17 11:08:25,2.86362533745605,extrap
2014-12-17 11:08:25,2.83378257585024,extrap
2014-12-17 11:08:25,2.70970475460674,extrap
2014-12-17 11:08:25,2.38966972516138,extrap
2014-12-17 11:08:25,1.78282056068692,extrap
2014-12-17 11:08:25,0.961186816333071,extrap
2014-12-17 11:08:25,0.122186810389569,extrap
2014-12-17 11:08:25,-0.534599297657841,extrap
2014-12-17 11:08:25,-0.891873332368644,extrap
2014-12-17 11:08:25,-0.971809895411027,extrap
2014-12-17 11:08:26,-0.810093547108578,extrap
2014-12-17 11:08:26,-0.45879581490662,extrap
2014-12-17 11:08:26,-0.058626226823528,extrap
2014-12-17 11:08:26,0.219873487278491,extrap
2014-12-17 11:08:26,0.219604047747905,extrap
2014-12-17 11:08:26,-0.0150431854679433,extrap
2014-12-17 11:08:26,-0.284561174478257,extrap
2014-12-17 11:08:26,-0.387060776230987,extrap
2014-12-17 11:08:26,-0.24512147664786,extrap
2014-12-17 11:08:26,0.007682058291617,extrap
2014-12-17 11:08:26,0.217335518802234,extrap
2014-12-17 11:08:26,0.272123119115486,extrap
2014-12-17 11:08:26,0.289124101132061,extrap
2014-12-17 11:08:26,0.462429006074138,extrap
2014-12-17 11:08:26,0.970126118333833,extrap
2014-12-17 11:08:26,1.75018303237055,extrap
2014-12-17 11:08:26,2.55571823763876,extrap
2014-12-17 11:08:26,3.37121393869022,extrap
2014-12-17 11:08:26,3.92858371205723,extrap
2014-12-17 11:08:26,3.89029871326181,extrap
2014-12-17 11:08:26,3.31425475704804,extrap
2014-12-17 11:08:26,2.65378461453087,extrap
2014-12-17 11:08:26,2.21521726403969,extrap
2014-12-17 11:08:26,1.76808753252521,extrap
2014-12-17 11:08:26,1.36062744091058,extrap
2014-12-17 11:08:26,1.01729715384436,extrap
2014-12-17 11:08:26,0.744257443541609,extrap
2014-12-17 11:08:26,0.546563178197476,extrap
2014-12-17 11:08:26,0.380125028350287,extrap
2014-12-17 11:08:26,0.117551374182673,extrap
2014-12-17 11:08:26,-0.376618437535104,extrap
2014-12-17 11:08:26,-1.16743758181366,extrap
2014-12-17 11:08:26,-1.93912133679279,extrap
2014-12-17 11:08:26,-2.24770933432312,extrap
2014-12-17 11:08:26,-1.68914256448323,extrap
2014-12-17 11:08:26,-0.457895714607714,extrap
2014-12-17 11:08:26,0.790780978262485,extrap
2014-12-17 11:08:26,1.39513767213014,extrap
2014-12-17 11:08:26,1.10776026496786,extrap
2014-12-17 11:08:26,0.383665346913516,extrap
2014-12-17 11:08:26,-0.254109517524649,extrap
2014-12-17 11:08:26,-0.37321252802173,extrap
2014-12-17 11:08:26,-0.031766864961557,extrap
2014-12-17 11:08:26,0.547040462872965,extrap
2014-12-17 11:08:26,1.14656224631737,extrap
2014-12-17 11:08:26,1.64986503224603,extrap
2014-12-17 11:08:26,2.0167742513033,extrap
2014-12-17 11:08:26,2.20970047699831,extrap
2014-12-17 11:08:26,2.23830294943905,extrap
2014-12-17 11:08:26,2.19233016304227,extrap
2014-12-17 11:08:26,2.16928841655671,extrap
2014-12-17 11:08:26,2.25144410117228,extrap
2014-12-17 11:08:26,2.43863011535888,extrap
2014-12-17 11:08:26,2.70293535865118,extrap
2014-12-17 11:08:26,3.3584800879355,extrap
2014-12-17 11:08:26,3.84618552265237,extrap
2014-12-17 11:08:26,3.56985473697262,extrap
2014-12-17 11:08:26,2.81944161046788,extrap
2014-12-17 11:08:26,1.96713780943005,extrap
2014-12-17 11:08:26,0.958548581871878,extrap
2014-12-17 11:08:26,0.0923082661997525,extrap
2014-12-17 11:08:26,-0.389009041283926,extrap
2014-12-17 11:08:26,-0.546062157043714,extrap
2014-12-17 11:08:26,-0.541565899222113,extrap
2014-12-17 11:08:26,-0.530660425567492,extrap
2014-12-17 11:08:26,-0.553932456533635,extrap
2014-12-17 11:08:26,-0.563786937309763,extrap
2014-12-17 11:08:26,-0.510862126997639,extrap
2014-12-17 11:08:26,-0.384601523851262,extrap
2014-12-17 11:08:26,-0.240225776903519,extrap
2014-12-17 11:08:26,-0.139327004988898,extrap
2014-12-17 11:08:26,-0.126340450763225,extrap
2014-12-17 11:08:26,-0.1529056283337,extrap
2014-12-17 11:08:26,-0.139432694927419,extrap
2014-12-17 11:08:26,-0.0124198986240309,extrap
2014-12-17 11:08:26,0.210188294963652,extrap
2014-12-17 11:08:26,0.440052824114194,extrap
2014-12-17 11:08:26,0.588051643694554,extrap
2014-12-17 11:08:26,0.644579272559813,extrap
2014-12-17 11:08:26,0.734815457877837,extrap
2014-12-17 11:08:26,0.996995848474243,extrap
2014-12-17 11:08:26,1.52806127041248,extrap
2014-12-17 11:08:26,2.20158659701649,extrap
2014-12-17 11:08:26,2.81597016170539,extrap
2014-12-17 11:08:26,3.51493400415676,extrap
2014-12-17 11:08:26,3.82220925795842,extrap
2014-12-17 11:08:26,3.30011778268371,extrap
2014-12-17 11:08:26,2.4304025743908,extrap
2014-12-17 11:08:26,1.72479328626384,extrap
2014-12-17 11:08:26,1.04203342870048,extrap
2014-12-17 11:08:26,0.592939239886491,extrap
2014-12-17 11:08:26,0.525020550724167,extrap
2014-12-17 11:08:26,0.643300892802353,extrap
2014-12-17 11:08:26,0.637543892592558,extrap
2014-12-17 11:08:26,0.220002014261272,extrap
2014-12-17 11:08:26,-0.559279620337674,extrap
2014-12-17 11:08:26,-1.39022569512469,extrap
2014-12-17 11:08:26,-1.95774200586801,extrap
2014-12-17 11:08:26,-2.07592513271277,extrap
2014-12-17 11:08:26,-1.7778575940138,extrap
2014-12-17 11:08:27,-1.1178338681418,extrap
2014-12-17 11:08:27,-0.185578822000184,extrap
2014-12-17 11:08:27,0.737537769957674,extrap
2014-12-17 11:08:27,1.30564569861819,extrap
2014-12-17 11:08:27,1.20091659759657,extrap
2014-12-17 11:08:27,0.525870531391704,extrap
2014-12-17 11:08:27,-0.293371140872596,extrap
2014-12-17 11:08:27,-0.825023301548425,extrap
2014-12-17 11:08:27,-0.843244563960632,extrap
2014-12-17 11:08:27,-0.471302670028441,extrap
2014-12-17 11:08:27,0.133715542386389,extrap
2014-12-17 11:08:27,0.825429881093381,extrap
2014-12-17 11:08:27,1.51537298536723,extrap
2014-12-17 11:08:27,2.13458213666327,extrap
2014-12-17 11:08:27,2.61604159057211,extrap
2014-12-17 11:08:27,3.13250348680851,extrap
2014-12-17 11:08:27,3.40074517470717,extrap
2014-12-17 11:08:27,3.14795315716738,extrap
2014-12-17 11:08:27,2.70041588243143,extrap
2014-12-17 11:08:27,2.40863508560749,extrap
2014-12-17 11:08:27,2.21051527819258,extrap
2014-12-17 11:08:27,2.19981074598906,extrap
2014-12-17 11:08:27,2.25460197710231,extrap
2014-12-17 11:08:27,2.18038687309725,extrap
2014-12-17 11:08:27,1.79661398949071,extrap
2014-12-17 11:08:27,1.1322893080615,extrap
2014-12-17 11:08:27,0.377734508287219,extrap
2014-12-17 11:08:27,-0.273411078541751,extrap
2014-12-17 11:08:27,-0.69186596944849,extrap
2014-12-17 11:08:27,-0.857438999794615,extrap
2014-12-17 11:08:27,-0.760505982390748,extrap
2014-12-17 11:08:27,-0.417086474490569,extrap
2014-12-17 11:08:27,0.0180915517422126,extrap
